snapshot_date,requisition_id,requisition_title,business_unit_code,job_family_code,job_level_code,work_location,hiring_manager_id,recruiter_id,requisition_status,approval_date,target_hire_date,target_offer_acceptance_date,requested_positions,openings_position,cancelled_positions,hiring_constraint_code,updated_at,extracted_at
2025-08-31,REQ-2025-00334,Senior Account Executive,SAL,SLS,L3,London,HM-0081,REC-12,filled,2025-04-06,2025-05-26,2025-04-16,2,0,0,interview_capacity,2025-06-02T16:30:36Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00335,Senior Operations Specialist,OPS,OPS,L3,Dublin,HM-0054,REC-07,filled,2025-04-06,2025-06-02,2025-04-26,2,0,0,hiring_manager_delay,2025-05-19T09:19:50Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00336,Financial Analyst,GNA,FIN,L2,Remote,HM-0106,REC-04,open,2025-04-06,2025-07-25,2025-06-15,1,1,0,niche_skills,2025-06-30T09:37:18Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00337,Lead Data Engineer,ENG,DAT,L4,Remote,HM-0020,REC-07,open,2025-04-06,2025-07-21,2025-05-30,1,1,0,compensation,2025-08-31T12:33:40Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00338,Lead Account Executive,SAL,SLS,L4,Austin,HM-0092,REC-18,filled,2025-04-06,2025-07-28,2025-06-03,1,0,0,candidate_availability,2025-07-08T14:43:14Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00339,Lead Account Executive,SAL,SLS,L4,Toronto,HM-0013,REC-22,filled,2025-04-06,2025-08-04,2025-06-20,1,0,0,no_material_constraint,2025-06-13T17:31:52Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00340,Associate Software Engineer,ENG,SWE,L1,Dublin,HM-0010,REC-07,open,2025-04-06,2026-02-09,2026-01-13,1,1,0,interview_capacity,2025-05-31T09:10:43Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00341,Senior Financial Analyst,GNA,FIN,L3,Toronto,HM-0121,REC-06,filled,2025-04-07,2025-08-19,2025-07-13,1,0,0,qualified_candidates,2025-05-25T08:41:58Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00342,Account Executive,SAL,SLS,L2,Dublin,HM-0145,REC-11,filled,2025-04-07,2025-06-16,2025-05-16,1,0,0,no_material_constraint,2025-05-15T13:26:31Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00343,Senior Account Executive,SAL,SLS,L3,Remote,HM-0146,REC-10,open,2025-04-07,2025-07-14,2025-06-10,1,1,0,compensation,2025-06-30T15:29:10Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00344,Senior Data Engineer,ENG,DAT,L3,Toronto,HM-0014,REC-04,open,2025-04-07,2025-10-08,2025-09-07,2,2,0,no_material_constraint,2025-07-31T08:11:47Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00345,Senior Marketing Specialist,PRD,MKT,L3,Berlin,HM-0028,REC-06,filled,2025-04-07,2025-08-18,2025-07-10,3,0,0,no_material_constraint,2025-05-25T18:41:26Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00346,Associate IT Systems Engineer,ENG,ITS,L1,Remote,HM-0103,REC-20,filled,2025-04-07,2025-08-25,2025-07-28,1,0,0,no_material_constraint,2025-05-16T19:29:21Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00347,Associate Data Engineer,ENG,DAT,L1,Berlin,HM-0011,REC-07,filled,2025-04-07,2026-01-12,2025-12-17,1,0,0,no_material_constraint,2025-06-17T14:57:18Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00348,Lead Software Engineer,ENG,SWE,L4,Dublin,HM-0040,REC-07,open,2025-04-08,2025-07-07,2025-05-20,1,1,0,niche_skills,2025-06-30T14:29:43Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00349,People Partner,GNA,PPL,L2,Dublin,HM-0150,REC-15,filled,2025-04-08,2025-09-22,2025-08-15,1,0,0,no_material_constraint,2025-05-27T13:22:03Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00350,Lead Account Executive,SAL,SLS,L4,Dublin,HM-0036,REC-09,open,2025-04-08,2025-10-13,2025-08-24,1,1,0,candidate_availability,2025-08-31T15:07:21Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00351,Lead Software Engineer,ENG,SWE,L4,Austin,HM-0097,REC-07,open,2025-04-09,2025-10-20,2025-09-10,1,1,0,no_material_constraint,2025-07-31T13:53:26Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00352,Senior IT Systems Engineer,OPS,ITS,L3,Dublin,HM-0034,REC-13,open,2025-04-09,2025-06-02,2025-05-03,1,1,0,qualified_candidates,2025-08-31T18:50:49Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00353,Senior Account Executive,SAL,SLS,L3,Austin,HM-0026,REC-07,filled,2025-04-09,2025-08-31,2025-07-24,1,0,0,no_material_constraint,2025-06-27T11:57:32Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00354,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0087,REC-14,filled,2025-04-10,2025-06-23,2025-05-14,2,0,0,hiring_manager_delay,2025-06-10T17:42:13Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00355,Marketing Specialist,PRD,MKT,L2,Austin,HM-0047,REC-05,filled,2025-04-10,2025-07-14,2025-06-04,1,0,0,interview_capacity,2025-05-15T12:49:54Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00356,Senior Marketing Specialist,PRD,MKT,L3,Austin,HM-0128,REC-12,filled,2025-04-11,2025-05-26,2025-04-20,2,0,0,qualified_candidates,2025-05-29T16:07:22Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00357,Associate Account Executive,SAL,SLS,L1,Berlin,HM-0108,REC-03,filled,2025-04-11,2025-08-06,2025-07-10,1,0,0,no_material_constraint,2025-07-07T09:38:53Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00358,Senior Software Engineer,ENG,SWE,L3,Austin,HM-0031,REC-18,open,2025-04-11,2025-11-14,2025-10-09,1,1,0,candidate_availability,2025-08-23T16:17:30Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00359,People Partner,GNA,PPL,L2,Berlin,HM-0131,REC-04,filled,2025-04-12,2025-05-26,2025-04-23,2,0,0,no_material_constraint,2025-05-21T17:35:02Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00360,Manager Marketing Specialist,PRD,MKT,L5,Dublin,HM-0006,REC-02,open,2025-04-12,2025-09-11,2025-08-05,1,1,0,candidate_availability,2025-08-31T14:20:55Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00361,IT Systems Engineer,GNA,ITS,L2,Austin,HM-0126,REC-09,filled,2025-04-12,2025-06-02,2025-04-23,1,0,0,niche_skills,2025-07-03T10:50:36Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00362,Software Engineer,ENG,SWE,L2,Dublin,HM-0081,REC-09,open,2025-04-13,2025-10-16,2025-09-10,1,1,0,no_material_constraint,2025-06-29T14:46:31Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00363,Senior Product Manager,PRD,PDM,L3,Dublin,HM-0159,REC-01,filled,2025-04-13,2026-01-12,2025-12-05,1,0,0,interview_capacity,2025-06-15T08:40:09Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00364,Senior Account Executive,SAL,SLS,L3,Austin,HM-0136,REC-13,open,2025-04-13,2026-01-12,2025-12-13,2,2,0,no_material_constraint,2025-06-11T19:54:53Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00365,Software Engineer,ENG,SWE,L2,Berlin,HM-0013,REC-10,open,2025-04-14,2025-10-23,2025-09-18,3,2,0,no_material_constraint,2025-08-31T10:37:43Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00366,Director Customer Success Manager,CSX,CSM,L6,London,HM-0154,REC-12,filled,2025-04-14,2025-08-19,2025-06-10,1,0,0,no_material_constraint,2025-06-03T08:08:09Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00367,Software Engineer,ENG,SWE,L2,Dublin,HM-0019,REC-02,filled,2025-04-14,2025-07-14,2025-06-06,1,0,0,no_material_constraint,2025-05-25T17:33:49Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00368,Associate Operations Specialist,OPS,OPS,L1,Berlin,HM-0156,REC-09,filled,2025-04-14,2025-09-15,2025-08-20,1,0,0,no_material_constraint,2025-05-05T09:29:55Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00369,Software Engineer,ENG,SWE,L2,London,HM-0036,REC-03,open,2025-04-15,2025-10-09,2025-09-12,1,1,0,interview_capacity,2025-07-27T15:43:28Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00370,Senior Account Executive,SAL,SLS,L3,Austin,HM-0081,REC-13,filled,2025-04-15,2025-06-23,2025-05-23,3,0,0,no_material_constraint,2025-05-19T09:57:36Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00371,Director Software Engineer,ENG,SWE,L6,London,HM-0122,REC-02,open,2025-04-15,2025-06-30,2025-04-22,1,1,0,qualified_candidates,2025-08-31T09:06:26Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00372,Senior IT Systems Engineer,ENG,ITS,L3,Austin,HM-0092,REC-21,open,2025-04-15,2025-09-01,2025-07-25,1,1,0,niche_skills,2025-07-31T18:37:01Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00373,IT Systems Engineer,ENG,ITS,L2,Remote,HM-0137,REC-21,filled,2025-04-15,2025-09-01,2025-07-29,1,0,0,no_material_constraint,2025-05-14T18:51:47Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00374,Senior Data Engineer,ENG,DAT,L3,Toronto,HM-0086,REC-07,open,2025-04-16,2025-06-23,2025-05-15,1,1,0,niche_skills,2025-08-31T12:52:50Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00375,Data Engineer,OPS,DAT,L2,Dublin,HM-0005,REC-16,open,2025-04-16,2025-06-30,2025-05-30,1,1,0,qualified_candidates,2025-06-30T17:39:20Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00376,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0160,REC-08,filled,2025-04-16,2025-08-04,2025-07-01,1,0,0,no_material_constraint,2025-06-18T11:30:59Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00377,Associate Data Engineer,ENG,DAT,L1,Austin,HM-0021,REC-13,open,2025-04-17,2025-06-23,2025-05-31,3,2,0,candidate_availability,2025-08-20T12:13:39Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00378,Lead Account Executive,SAL,SLS,L4,Remote,HM-0078,REC-12,open,2025-04-17,2025-10-19,2025-08-27,1,1,0,qualified_candidates,2025-08-31T19:15:47Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00379,Manager Marketing Specialist,PRD,MKT,L5,Austin,HM-0037,REC-08,filled,2025-04-17,2025-08-25,2025-06-16,1,0,0,no_material_constraint,2025-06-03T18:56:29Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00380,Software Engineer,ENG,SWE,L2,Austin,HM-0060,REC-14,open,2025-04-18,2025-06-30,2025-05-25,1,1,0,candidate_availability,2025-08-31T14:47:19Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00381,Account Executive,SAL,SLS,L2,London,HM-0114,REC-16,cancelled,2025-04-18,2025-07-07,2025-06-07,0,0,1,no_material_constraint,2025-06-01T18:27:26Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00382,Lead Customer Success Manager,CSX,CSM,L4,Berlin,HM-0078,REC-04,filled,2025-04-18,2025-09-01,2025-07-11,1,0,0,no_material_constraint,2025-05-16T14:48:10Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00383,Director Software Engineer,ENG,SWE,L6,London,HM-0139,REC-09,open,2025-04-19,2025-10-29,2025-08-25,1,1,0,qualified_candidates,2025-08-31T14:56:39Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00384,Associate Customer Success Manager,CSX,CSM,L1,Remote,HM-0112,REC-21,filled,2025-04-19,2025-07-21,2025-06-25,1,0,0,compensation,2025-05-29T12:00:04Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00385,Lead Software Engineer,ENG,SWE,L4,Berlin,HM-0065,REC-07,open,2025-04-19,2025-08-11,2025-06-18,1,1,0,qualified_candidates,2025-06-30T15:00:45Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00386,IT Systems Engineer,ENG,ITS,L2,Remote,HM-0047,REC-01,filled,2025-04-19,2025-08-25,2025-07-18,2,0,0,no_material_constraint,2025-06-28T16:40:01Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00387,Lead Software Engineer,ENG,SWE,L4,Toronto,HM-0045,REC-17,open,2025-04-19,2025-08-25,2025-07-07,1,1,0,qualified_candidates,2025-07-31T17:21:44Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00388,IT Systems Engineer,ENG,ITS,L2,Dublin,HM-0030,REC-10,open,2025-04-19,2025-09-22,2025-08-19,1,1,0,niche_skills,2025-08-31T16:00:54Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00389,Operations Specialist,OPS,OPS,L2,London,HM-0029,REC-20,filled,2025-04-19,2025-11-17,2025-10-18,1,0,0,no_material_constraint,2025-05-19T10:15:16Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00390,Lead Customer Success Manager,CSX,CSM,L4,Remote,HM-0091,REC-04,filled,2025-04-20,2025-06-23,2025-04-30,1,0,0,no_material_constraint,2025-05-05T11:24:55Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00391,Associate Account Executive,SAL,SLS,L1,London,HM-0038,REC-15,open,2025-04-20,2025-07-07,2025-06-07,1,1,0,hiring_manager_delay,2025-08-31T12:16:34Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00392,Senior IT Systems Engineer,ENG,ITS,L3,Dublin,HM-0104,REC-08,filled,2025-04-20,2025-07-14,2025-06-08,1,0,0,no_material_constraint,2025-06-18T11:23:47Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00393,Senior Customer Success Manager,CSX,CSM,L3,Berlin,HM-0064,REC-02,filled,2025-04-20,2025-07-14,2025-06-05,6,0,0,no_material_constraint,2025-05-30T08:25:11Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00394,Customer Success Manager,CSX,CSM,L2,Dublin,HM-0110,REC-13,filled,2025-04-20,2026-04-27,2026-03-28,3,0,0,no_material_constraint,2025-06-11T09:21:28Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00395,Manager Operations Specialist,OPS,OPS,L5,Dublin,HM-0157,REC-12,filled,2025-04-20,2026-05-18,2026-03-13,1,0,0,no_material_constraint,2025-08-18T14:46:39Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00396,Senior Product Manager,PRD,PDM,L3,Toronto,HM-0059,REC-09,filled,2025-04-21,2025-07-14,2025-06-13,1,0,0,no_material_constraint,2025-05-31T11:34:05Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00397,Senior Software Engineer,ENG,SWE,L3,Remote,HM-0031,REC-03,filled,2025-04-21,2025-08-18,2025-07-17,1,0,0,no_material_constraint,2025-06-17T08:39:44Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00398,Associate Operations Specialist,CSX,OPS,L1,Remote,HM-0021,REC-16,filled,2025-04-22,2025-06-16,2025-05-24,1,0,0,compensation,2025-06-15T13:37:49Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00399,Associate Software Engineer,ENG,SWE,L1,Remote,HM-0040,REC-03,filled,2025-04-22,2025-06-23,2025-05-24,1,0,0,no_material_constraint,2025-05-16T10:29:50Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00400,Senior IT Systems Engineer,GNA,ITS,L3,Dublin,HM-0035,REC-14,open,2025-04-22,2025-06-30,2025-05-21,3,1,0,hiring_manager_delay,2025-08-31T12:14:12Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00401,Associate Product Manager,PRD,PDM,L1,Berlin,HM-0054,REC-17,filled,2025-04-22,2025-08-25,2025-07-28,1,0,0,no_material_constraint,2025-06-11T17:31:26Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00402,Associate Data Engineer,ENG,DAT,L1,London,HM-0146,REC-14,open,2025-04-22,2025-10-13,2025-09-16,1,1,0,niche_skills,2025-04-22T14:12:28Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00403,Lead Data Engineer,ENG,DAT,L4,Austin,HM-0009,REC-01,filled,2025-04-23,2025-07-21,2025-06-06,1,0,0,hiring_manager_delay,2025-07-07T17:08:32Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00404,Senior Marketing Specialist,PRD,MKT,L3,Berlin,HM-0085,REC-04,open,2025-04-23,2025-11-16,2025-10-11,1,1,0,hiring_manager_delay,2025-08-31T10:23:16Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00405,People Partner,GNA,PPL,L2,Remote,HM-0148,REC-11,filled,2025-04-23,2025-09-22,2025-08-14,2,0,0,interview_capacity,2025-06-02T08:20:12Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00406,Senior Marketing Specialist,PRD,MKT,L3,Dublin,HM-0020,REC-04,filled,2025-04-23,2026-06-08,2026-05-05,1,0,0,no_material_constraint,2025-06-08T10:45:24Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00407,Software Engineer,ENG,SWE,L2,Berlin,HM-0148,REC-07,open,2025-04-24,2025-09-15,2025-08-14,1,1,0,qualified_candidates,2025-08-31T13:47:48Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00408,Senior Software Engineer,ENG,SWE,L3,Austin,HM-0083,REC-14,open,2025-04-25,2025-10-18,2025-09-17,1,1,0,interview_capacity,2025-08-31T12:52:37Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00409,Senior IT Systems Engineer,OPS,ITS,L3,London,HM-0088,REC-04,cancelled,2025-04-25,2025-06-09,2025-05-02,0,0,3,no_material_constraint,2025-06-30T08:08:31Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00410,Lead People Partner,GNA,PPL,L4,Berlin,HM-0085,REC-20,filled,2025-04-25,2025-06-23,2025-05-02,1,0,0,hiring_manager_delay,2025-06-09T19:25:11Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00411,Data Engineer,OPS,DAT,L2,London,HM-0036,REC-10,filled,2025-04-25,2025-07-28,2025-06-28,1,0,0,no_material_constraint,2025-06-21T12:58:50Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00412,Associate Software Engineer,ENG,SWE,L1,Dublin,HM-0077,REC-01,open,2025-04-25,2025-07-28,2025-07-06,1,1,0,niche_skills,2025-08-31T17:58:41Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00413,Lead Product Manager,PRD,PDM,L4,Toronto,HM-0140,REC-19,open,2025-04-25,2025-09-15,2025-07-25,1,1,0,niche_skills,2025-07-31T17:54:54Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00414,Associate Software Engineer,ENG,SWE,L1,Dublin,HM-0106,REC-10,filled,2025-04-25,2025-11-10,2025-10-10,1,0,0,no_material_constraint,2025-05-30T16:08:52Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00415,Associate Operations Specialist,OPS,OPS,L1,Toronto,HM-0117,REC-02,filled,2025-04-25,2025-12-01,2025-11-10,1,0,0,no_material_constraint,2025-05-16T17:53:00Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00416,Manager Software Engineer,ENG,SWE,L5,Toronto,HM-0072,REC-14,filled,2025-04-25,2026-04-06,2026-02-01,1,0,0,no_material_constraint,2025-06-26T12:49:22Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00417,Account Executive,SAL,SLS,L2,Toronto,HM-0115,REC-04,filled,2025-04-26,2025-07-07,2025-06-04,2,0,0,no_material_constraint,2025-05-28T08:33:53Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00418,Associate Account Executive,SAL,SLS,L1,Remote,HM-0139,REC-15,filled,2025-04-26,2025-09-08,2025-08-09,1,0,0,no_material_constraint,2025-05-26T18:47:40Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00419,Operations Specialist,OPS,OPS,L2,London,HM-0142,REC-15,filled,2025-04-26,2025-09-29,2025-08-23,1,0,0,no_material_constraint,2025-05-26T10:57:00Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00420,Data Engineer,OPS,DAT,L2,London,HM-0001,REC-09,open,2025-04-26,2026-05-11,2026-04-06,3,3,0,no_material_constraint,2025-04-26T09:25:49Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00421,Software Engineer,ENG,SWE,L2,Austin,HM-0103,REC-05,filled,2025-04-27,2025-05-26,2025-05-04,1,0,0,qualified_candidates,2025-07-22T11:32:00Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00422,Lead Product Manager,PRD,PDM,L4,Dublin,HM-0045,REC-07,filled,2025-04-27,2025-06-16,2025-05-04,1,0,0,interview_capacity,2025-07-25T09:31:49Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00423,IT Systems Engineer,ENG,ITS,L2,Toronto,HM-0109,REC-04,filled,2025-04-27,2025-07-21,2025-06-11,1,0,0,no_material_constraint,2025-05-24T18:13:20Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00424,Associate Customer Success Manager,CSX,CSM,L1,Remote,HM-0028,REC-17,filled,2025-04-27,2025-07-21,2025-06-28,1,0,0,no_material_constraint,2025-06-09T10:32:25Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00425,Software Engineer,ENG,SWE,L2,Dublin,HM-0064,REC-02,filled,2025-04-28,2026-01-05,2025-12-04,1,0,0,qualified_candidates,2025-06-15T10:41:21Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00426,Lead Financial Analyst,GNA,FIN,L4,London,HM-0123,REC-02,filled,2025-04-29,2025-06-02,2025-05-06,1,0,0,niche_skills,2025-07-27T15:05:13Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00427,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0118,REC-01,filled,2025-04-29,2025-06-16,2025-05-26,1,0,0,interview_capacity,2025-06-03T16:00:01Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00428,Associate Account Executive,SAL,SLS,L1,Remote,HM-0100,REC-08,filled,2025-04-29,2025-09-28,2025-09-02,1,0,0,no_material_constraint,2025-08-08T16:29:38Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00429,Manager Marketing Specialist,PRD,MKT,L5,Dublin,HM-0070,REC-20,open,2025-04-29,2025-07-14,2025-05-10,1,1,0,compensation,2025-07-31T10:32:01Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00430,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0032,REC-02,filled,2025-04-29,2025-08-04,2025-07-04,1,0,0,no_material_constraint,2025-06-05T17:05:09Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00431,Associate Product Manager,PRD,PDM,L1,Dublin,HM-0124,REC-12,filled,2025-04-29,2025-08-04,2025-07-11,1,0,0,no_material_constraint,2025-05-30T18:21:35Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00432,Marketing Specialist,PRD,MKT,L2,Dublin,HM-0110,REC-04,filled,2025-04-29,2025-09-01,2025-08-01,1,0,0,no_material_constraint,2025-06-28T09:00:28Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00433,Manager Data Engineer,OPS,DAT,L5,Berlin,HM-0121,REC-21,open,2025-04-29,2026-01-19,2025-11-20,1,1,0,no_material_constraint,2025-04-29T10:32:07Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00434,Account Executive,SAL,SLS,L2,Austin,HM-0081,REC-22,filled,2025-04-29,2026-03-09,2026-02-04,1,0,0,no_material_constraint,2025-06-01T14:25:55Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00435,Data Engineer,ENG,DAT,L2,Toronto,HM-0004,REC-02,open,2025-04-30,2025-10-24,2025-09-19,1,1,0,interview_capacity,2025-07-31T10:16:37Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00436,Data Engineer,ENG,DAT,L2,Berlin,HM-0046,REC-20,open,2025-04-30,2025-10-13,2025-09-11,1,1,0,hiring_manager_delay,2025-06-30T08:26:40Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00437,Software Engineer,ENG,SWE,L2,Dublin,HM-0032,REC-22,filled,2025-05-01,2025-07-21,2025-06-17,1,0,0,no_material_constraint,2025-06-15T09:27:48Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00438,Associate Marketing Specialist,SAL,MKT,L1,Austin,HM-0036,REC-14,filled,2025-05-01,2025-09-15,2025-08-24,1,0,0,compensation,2025-06-04T18:59:30Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00439,Software Engineer,ENG,SWE,L2,Toronto,HM-0111,REC-09,filled,2025-05-01,2025-12-08,2025-11-03,1,0,0,no_material_constraint,2025-06-13T18:05:58Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00440,Lead IT Systems Engineer,OPS,ITS,L4,Dublin,HM-0042,REC-03,open,2025-05-02,2025-10-15,2025-08-22,1,1,0,qualified_candidates,2025-08-31T09:23:14Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00441,Operations Specialist,SAL,OPS,L2,Dublin,HM-0001,REC-19,filled,2025-05-02,2025-08-25,2025-07-18,2,0,0,no_material_constraint,2025-05-28T09:04:34Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00442,Senior Account Executive,SAL,SLS,L3,London,HM-0061,REC-16,filled,2025-05-02,2025-09-15,2025-08-07,3,0,0,no_material_constraint,2025-06-10T13:22:06Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00443,Senior Account Executive,SAL,SLS,L3,Berlin,HM-0078,REC-11,filled,2025-05-03,2025-09-01,2025-07-26,2,0,0,no_material_constraint,2025-05-29T19:39:13Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00444,Manager IT Systems Engineer,GNA,ITS,L5,London,HM-0036,REC-02,open,2025-05-03,2026-01-19,2025-11-16,1,1,0,no_material_constraint,2025-05-03T10:27:48Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00445,Financial Analyst,GNA,FIN,L2,Dublin,HM-0091,REC-11,filled,2025-05-04,2025-07-07,2025-05-28,1,0,0,interview_capacity,2025-06-11T18:36:40Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00446,Marketing Specialist,SAL,MKT,L2,Toronto,HM-0054,REC-16,filled,2025-05-05,2025-07-07,2025-06-07,1,0,0,no_material_constraint,2025-05-31T17:31:41Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00447,People Partner,GNA,PPL,L2,Remote,HM-0087,REC-10,filled,2025-05-06,2025-07-07,2025-06-05,1,0,0,no_material_constraint,2025-06-19T16:57:25Z,2026-05-31T23:59:59Z
2025-08-31,REQ-2025-00448,Customer Success Manager,CSX,CSM,L2,Remote,HM-0118,REC-09,filled,2025-05-06,2025-08-11,2025-07-05,1,0,0,no_material_constraint,2025-06-07T12:34:24Z,2026-05-31T23:59:59Z
